Name," Url"
69. Splurge,https://www.yelp.com/biz/splurge-beverly-hills?osq=Restaurants
70. Indimex Eats Indian Restaurant,https://www.yelp.com/biz/indimex-eats-indian-restaurant-los-angeles-4?osq=Restaurants
88 Hotdog & Juicy,https://www.yelp.com/adredir?ad_business_id=q8QnXC1jgonmFBinZUk75w&campaign_id=oHkJCvzY3bynVBp1h7MNaw&click_origin=search_results&placement=vertical_0&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2F88-hotdog-and-juicy-los-angeles-5&request_id=c9aeab48f6d452ec&signature=0f4573238ddf6ea0f07505ffebd729b1a4dc5d3c167902d7c3ef6d3d0b00255a&slot=2
71. Fish Only Restaurant,https://www.yelp.com/biz/fish-only-restaurant-los-angeles-2?osq=Restaurants
72. Juanita’s Café,https://www.yelp.com/biz/juanitas-caf%C3%A9-los-angeles-2?osq=Restaurants
73. Mi Teresita Taco Truck,https://www.yelp.com/biz/mi-teresita-taco-truck-los-angeles?osq=Restaurants
74. Señorita’s Tamales,https://www.yelp.com/biz/se%C3%B1oritas-tamales-los-angeles?osq=Restaurants
75. Rny Coffee Studio,https://www.yelp.com/biz/rny-coffee-studio-los-angeles?osq=Restaurants
76. Leo’s Tacos Truck,https://www.yelp.com/biz/leos-tacos-truck-los-angeles-5?osq=Restaurants
77. Louisiana Pico Seafood,https://www.yelp.com/biz/louisiana-pico-seafood-los-angeles-2?osq=Restaurants
78. LATTC Cafeteria,https://www.yelp.com/biz/lattc-cafeteria-los-angeles?osq=Restaurants
79. El Corredor,https://www.yelp.com/biz/el-corredor-los-angeles?osq=Restaurants
80. Siam Sunset,https://www.yelp.com/biz/siam-sunset-los-angeles?osq=Restaurants
88 Hotdog & Juicy,https://www.yelp.com/adredir?ad_business_id=q8QnXC1jgonmFBinZUk75w&campaign_id=oHkJCvzY3bynVBp1h7MNaw&click_origin=search_results&placement=vertical_0&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2F88-hotdog-and-juicy-los-angeles-5&request_id=9f94c2c503542700&signature=1a81c8f5e0101572aa8efa7c6640cf62ff512176ccb23077e6b7f3176dfd7fe7&slot=2
81. California Grill Restaurant,https://www.yelp.com/biz/california-grill-restaurant-los-angeles?osq=Restaurants
82. Yeems Coffee,https://www.yelp.com/biz/yeems-coffee-los-angeles-2?osq=Restaurants
83. Burger Factory,https://www.yelp.com/biz/burger-factory-los-angeles-3?osq=Restaurants
84. Tacos 1986,https://www.yelp.com/biz/tacos-1986-los-angeles-3?osq=Restaurants
85. Mae Ting’s Coconut Cakes,https://www.yelp.com/biz/mae-tings-coconut-cakes-los-angeles?osq=Restaurants
86. Yeol Cha U Dong,https://www.yelp.com/biz/yeol-cha-u-dong-los-angeles?osq=Restaurants
87. Brothecary,https://www.yelp.com/biz/brothecary-los-angeles?osq=Restaurants
88. Boda Restaurant,https://www.yelp.com/biz/boda-restaurant-los-angeles?osq=Restaurants
89. RLA Cafe,https://www.yelp.com/biz/rla-cafe-los-angeles-6?osq=Restaurants
90. Sergio’s Hot Food,https://www.yelp.com/biz/sergios-hot-food-los-angeles?osq=Restaurants
88 Hotdog & Juicy,https://www.yelp.com/adredir?ad_business_id=q8QnXC1jgonmFBinZUk75w&campaign_id=oHkJCvzY3bynVBp1h7MNaw&click_origin=search_results&placement=vertical_0&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2F88-hotdog-and-juicy-los-angeles-5&request_id=9b8ff077e393b15a&signature=cee65b80ed74d7844c6a8109d17ad910ad681ce63d6f2a90c8a03caafc39ae87&slot=2
91. Mima’s Mediterranean & Homemade Food,https://www.yelp.com/biz/mimas-mediterranean-and-homemade-food-los-angeles-4?osq=Restaurants
92. 88 Hotdog & Juicy,https://www.yelp.com/biz/88-hotdog-and-juicy-los-angeles-5?osq=Restaurants
93. East Los Angeles Tacos,https://www.yelp.com/biz/east-los-angeles-tacos-los-angeles?osq=Restaurants
94. Mitsuru Cafe,https://www.yelp.com/biz/mitsuru-cafe-los-angeles?osq=Restaurants
